ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause
193900,J. Hunt,27,England,69,69,Bristol City,875.0,18,Right,1.0,3.0,RB,2018,01/01/2021,5.75,157.0,1700.0
193909,Escassi,29,Spain,71,72,CD Numancia,2100.0,7,Right,1.0,2.0,CDM,2016,01/01/2020,6.083333333,172.0,3500.0
193911,S. Paul,31,India,57,57,,,0,Right,1.0,1.0,ST,2016,,6.083333333,172.0,4585.060806
193932,R. Lambe,27,Bermuda,63,63,Cambridge United,375.0,3,Right,1.0,3.0,LM,2018,01/01/2020,5.75,179.0,656.0
194017,A. Weimann,26,Austria,72,72,Bristol City,3400.0,32,Right,1.0,3.0,RS,2018,01/01/2021,5.833333333,168.0,6500.0
194020,Pelé,26,Guinea Bissau,75,77,AS Monaco,6500.0,48,Right,1.0,3.0,CDM,2018,01/01/2023,6.0,170.0,12800.0
194053,L. Sobiech,27,Germany,74,74,1. FC Köln,4700.0,17,Right,1.0,2.0,CB,2018,01/01/2022,6.416666667,194.0,7100.0
194146,K. Long,27,Republic of Ireland,73,73,Burnley,3400.0,36,Right,1.0,2.0,LCB,2010,01/01/2021,6.25,181.0,6400.0
194319,D. Ward,27,England,69,69,Cardiff City,1100.0,22,Left,1.0,3.0,ST,2017,01/01/2020,5.916666667,159.0,2200.0
194333,R. Gikiewicz,30,Poland,73,73,1. FC Union Berlin,2600.0,19,Right,1.0,1.0,GK,2018,01/01/2020,6.25,179.0,4100.0
194644,Montoya,27,Spain,77,78,Brighton & Hove Albion,8000.0,43,Right,2.0,3.0,RB,2018,01/01/2022,5.75,161.0,15800.0
194730,Juan Carlos,30,Spain,71,71,CD Lugo,1500.0,5,Right,1.0,1.0,GK,2017,01/01/2019,6.166666667,181.0,2400.0
194894,F. Rossi,27,Italy,60,64,Atalanta,180.0,3,Right,1.0,1.0,GK,2017,01/01/2022,6.333333333,183.0,320.0
194937,T. Parkes,26,England,65,65,Carlisle United,475.0,3,Left,1.0,2.0,CB,2017,01/01/2019,6.166666667,174.0,831.0
194945,R. Varga,28,Hungary,72,72,,,0,Right,1.0,3.0,RW,2016,,6.0,174.0,4585.060806
194957,P. Jones,26,England,79,80,Manchester United,12000.0,110,Right,2.0,2.0,CB,2011,01/01/2019,6.083333333,157.0,23100.0
194964,N. Mendez-Laing,26,England,71,72,Cardiff City,2800.0,30,Right,1.0,3.0,RW,2017,01/01/2021,5.916666667,165.0,5800.0
195086,D. Lovren,28,Croatia,81,82,Liverpool,16000.0,115,Right,2.0,2.0,RCB,2014,01/01/2021,6.166666667,185.0,31600.0
195124,D. Amoo,27,England,63,63,Cambridge United,375.0,3,Right,1.0,3.0,RM,2017,01/01/2019,5.833333333,170.0,656.0
195722,R. Cereceda,33,Chile,67,67,CD O'Higgins,290.0,3,Left,1.0,2.0,LB,2018,01/01/2018,5.666666667,161.0,392.0
195838,Crivellaro,29,Brazil,71,71,CD Feirense,2300.0,9,Left,1.0,3.0,CAM,2018,01/01/2019,6.0,172.0,4900.0
195864,P. Pogba,25,France,87,91,Manchester United,64000.0,210,Right,4.0,5.0,RDM,2016,01/01/2021,6.333333333,185.0,123200.0
195905,L. Gutiérrez,33,Bolivia,67,67,,,0,Right,1.0,2.0,RM,2016,,5.916666667,190.0,4585.060806
196070,H. Martínez,31,Chile,67,67,CD Universidad de Concepción,525.0,2,Right,1.0,2.0,CB,2018,01/01/2018,5.833333333,161.0,735.0
196688,A. Corzo,29,Peru,69,69,,,0,Right,1.0,3.0,LB,2016,,5.666666667,165.0,4585.060806
196896,Babanco,32,Cape Verde,71,71,CD Feirense,1800.0,8,Left,1.0,3.0,LDM,2017,01/01/2020,5.833333333,154.0,3800.0
196913,J. Campos,30,Bolivia,71,71,,,0,Left,1.0,3.0,CAM,2016,,5.75,141.0,4585.060806
196916,M. Pack,27,England,72,73,Bristol City,3500.0,30,Right,1.0,3.0,LCM,2013,01/01/2021,6.166666667,163.0,6900.0
196942,Iñigo Pérez,30,Spain,74,74,CA Osasuna,4200.0,9,Left,1.0,2.0,LDM,2018,01/01/2022,5.833333333,163.0,6700.0
196946,E. Izaguirre,32,Honduras,68,68,Celtic,500.0,17,Left,1.0,3.0,LB,2018,01/01/2019,5.833333333,170.0,900.0
197061,J. Matip,26,Cameroon,80,82,Liverpool,15000.0,99,Right,2.0,2.0,CB,2016,01/01/2020,6.333333333,198.0,29600.0
197170,K. Harris,25,England,65,68,Cardiff City,675.0,11,Right,1.0,3.0,LM,2012,01/01/2019,5.75,150.0,1400.0
197242,G. Krychowiak,28,Poland,78,79,Lokomotiv Moscow,9500.0,1,Right,3.0,3.0,LCM,2016,01/01/2021,6.083333333,187.0,20700.0
197445,D. Alaba,26,Austria,85,87,FC Bayern München,38000.0,110,Left,4.0,3.0,LB,2010,01/01/2021,5.916666667,168.0,65600.0
197781,Isco,26,Spain,88,91,Real Madrid,73500.0,315,Right,3.0,4.0,LW,2013,01/01/2022,5.75,174.0,156200.0
197786,G. Donati,28,Italy,73,73,1. FSV Mainz 05,3200.0,21,Right,2.0,2.0,RB,2016,01/01/2019,5.833333333,168.0,5700.0
197837,D. Boyata,27,Belgium,75,77,Celtic,6500.0,42,Right,1.0,2.0,RCB,2015,01/01/2019,6.166666667,190.0,12200.0
197996,E. Larsson,26,Sweden,66,67,Malmö FF,625.0,2,Right,1.0,2.0,RWB,2018,01/01/2021,5.75,150.0,859.0
198009,M. Perin,25,Italy,84,89,Juventus,,105,Right,2.0,1.0,GK,2018,01/01/2022,6.166666667,170.0,50900.0
198031,Sérgio Oliveira,26,Portugal,79,82,FC Porto,15500.0,17,Right,1.0,3.0,CM,2015,01/01/2021,5.916666667,159.0,32200.0
198062,Pichu Atienza,28,Spain,70,72,CD Numancia,1700.0,6,Right,1.0,2.0,RCB,2018,01/01/2020,6.25,187.0,2800.0
198077,P. Herrmann,27,Germany,77,77,Borussia Mönchengladbach,9500.0,29,Right,2.0,3.0,RM,2010,01/01/2019,5.833333333,154.0,16200.0
198113,M. Höger,28,Germany,75,75,1. FC Köln,6500.0,21,Right,2.0,2.0,CM,2016,01/01/2021,6.0,183.0,9800.0
198176,S. de Vrij,26,Netherlands,84,86,Inter,,88,Right,3.0,2.0,CB,2018,01/01/2023,6.166666667,172.0,55900.0
198190,G. Cunningham,27,Republic of Ireland,74,75,Cardiff City,5000.0,35,Left,1.0,3.0,LB,2018,01/01/2021,6.0,154.0,10400.0
198240,Raul García,29,Spain,73,73,CD Leganés,3000.0,22,Left,1.0,2.0,LB,2017,01/01/2019,5.75,163.0,6300.0
198331,M. Vydra,26,Czech Republic,74,76,Burnley,7000.0,43,Right,1.0,3.0,CAM,2018,01/01/2021,5.75,157.0,13800.0
198352,S. Bell,26,Germany,76,77,1. FSV Mainz 05,7500.0,24,Right,1.0,2.0,RCB,2010,01/01/2020,6.333333333,194.0,14100.0
198504,J. Drmić,25,Switzerland,75,78,Borussia Mönchengladbach,8500.0,26,Right,2.0,3.0,ST,2015,01/01/2019,6.0,179.0,15100.0
198513,Cláudio Ramos,26,Portugal,78,82,CD Tondela,9500.0,6,Right,1.0,1.0,GK,2012,01/01/2020,6.0,187.0,20700.0
198553,C. Gamboa,28,Costa Rica,69,69,Celtic,825.0,22,Right,1.0,3.0,RB,2016,01/01/2019,5.75,165.0,1500.0
198554,A. Ujah,27,Nigeria,73,73,1. FSV Mainz 05,4300.0,23,Right,2.0,3.0,ST,2018,01/01/2021,6.0,179.0,7700.0
198560,Carlos Ruiz,34,Spain,69,69,CD Tenerife,325.0,5,Right,1.0,2.0,CB,2013,01/01/2019,6.0,176.0,520.0
198564,Jona,29,Honduras,70,70,CD Lugo,1800.0,7,Right,1.0,3.0,ST,2016,30/06/2019,6.0,176.0,4585.060806
198617,D. Drexler,28,Germany,74,74,1. FC Köln,5500.0,20,Right,1.0,3.0,LCM,2018,01/01/2022,6.0,157.0,8300.0
198625,S. Bain,26,Scotland,68,72,Celtic,800.0,14,Right,1.0,1.0,GK,2018,01/01/2022,5.916666667,185.0,1500.0
198641,K. Zohore,24,Denmark,72,77,Cardiff City,4200.0,30,Left,1.0,3.0,ST,2016,01/01/2020,6.333333333,212.0,8800.0
198654,A. Kolomeytsev,29,Russia,71,71,Lokomotiv Moscow,1800.0,1,Right,1.0,3.0,CDM,2015,01/01/2020,6.0,172.0,3900.0
198706,Luis Alberto,25,Spain,82,85,Lazio,28500.0,67,Right,2.0,4.0,CF,2016,01/01/2022,6.0,163.0,50600.0
198710,J. Rodríguez,26,Colombia,88,89,FC Bayern München,69500.0,315,Left,4.0,4.0,LAM,2016,30/06/2019,5.916666667,172.0,4585.060806
198784,A. Oxlade-Chamberlain,24,England,80,85,Liverpool,19500.0,94,Right,2.0,4.0,CM,2017,01/01/2022,5.75,154.0,38500.0
198810,B. Wright,25,Australia,71,74,Bristol City,2500.0,23,Right,1.0,2.0,CB,2017,01/01/2019,6.0,174.0,4900.0
198857,S. Romagnoli,28,Italy,70,70,Brescia,1400.0,8,Right,1.0,2.0,RCB,2016,30/06/2019,6.333333333,187.0,4585.060806
198927,T. Miller,28,England,61,61,Bury,200.0,3,Right,1.0,2.0,RWB,2018,01/01/2020,5.75,159.0,350.0
198946,D. D'Ambrosio,29,Italy,76,76,Inter,6000.0,50,Right,2.0,3.0,LB,2014,01/01/2021,5.916666667,165.0,10200.0
198950,Pablo Sarabia,26,Spain,82,83,Sevilla FC,26000.0,26,Left,2.0,4.0,RCM,2016,01/01/2020,5.75,154.0,56600.0
198955,Juan Muñiz,26,Spain,67,68,CD Lugo,900.0,4,Left,1.0,3.0,RM,2018,01/01/2020,5.833333333,163.0,1500.0
198964,Tyronne,27,Spain,68,68,CD Tenerife,950.0,5,Left,1.0,3.0,RM,2017,01/01/2020,5.916666667,159.0,1500.0
199005,M. Ryan,26,Australia,79,81,Brighton & Hove Albion,10500.0,41,Right,1.0,1.0,GK,2017,01/01/2022,6.0,181.0,20700.0
199042,C. Aránguiz,29,Chile,81,81,Bayer 04 Leverkusen,17000.0,76,Right,2.0,3.0,LDM,2015,01/01/2020,5.583333333,154.0,28900.0
199069,V. Aboubakar,26,Cameroon,80,82,FC Porto,18000.0,19,Right,3.0,5.0,ST,2014,01/01/2021,6.0,181.0,37400.0
199110,L. Muriel,27,Colombia,80,81,Sevilla FC,17500.0,24,Right,2.0,4.0,ST,2017,01/01/2022,5.833333333,174.0,38100.0
199152,D. Lekić,33,Serbia,71,71,Cádiz CF,1500.0,8,Right,1.0,2.0,ST,2018,01/01/2019,6.333333333,194.0,2400.0
199189,R. Barkley,24,England,79,82,Chelsea,16000.0,89,Right,2.0,4.0,CAM,2018,01/01/2023,6.083333333,192.0,30800.0
199247,Álex Fernández,25,Spain,72,77,Cádiz CF,3500.0,7,Right,1.0,3.0,CAM,2017,01/01/2022,5.916666667,150.0,5800.0
199254,João Pedro,26,Brazil,76,79,Cagliari,9500.0,30,Right,1.0,4.0,LS,2014,01/01/2022,6.0,161.0,16900.0
199304,Danilo,26,Brazil,79,80,Manchester City,12000.0,110,Right,2.0,3.0,RB,2017,01/01/2022,6.0,172.0,23100.0
199305,M. Wittek,29,Germany,69,69,1. FC Heidenheim 1846,825.0,7,Right,1.0,2.0,CB,2012,01/01/2020,6.333333333,194.0,1300.0
199347,T. Beermann,27,Germany,69,70,1. FC Heidenheim 1846,1000.0,6,Left,1.0,2.0,LCB,2013,01/01/2020,6.166666667,187.0,1600.0
199418,E. Bauthéac,30,France,74,74,Brisbane Roar,5500.0,7,Left,2.0,3.0,RM,2017,01/01/2019,5.583333333,152.0,6900.0
199451,W. Ben Yedder,27,France,82,82,Sevilla FC,23500.0,28,Right,2.0,4.0,RS,2016,01/01/2021,5.583333333,150.0,49400.0
199503,G. Xhaka,25,Switzerland,81,84,Arsenal,22000.0,115,Left,3.0,3.0,LDM,2016,01/01/2021,6.083333333,181.0,43500.0
199504,T. Xhaka,27,Albania,73,75,FC Basel 1893,3900.0,19,Right,,3.0,LDM,2010,01/01/2021,5.666666667,159.0,6200.0
199556,M. Verratti,25,Italy,86,89,Paris Saint-Germain,55000.0,135,Right,3.0,4.0,LCM,2012,01/01/2021,5.416666667,132.0,105900.0
199561,Nolito,31,Spain,79,79,Sevilla FC,11000.0,21,Right,3.0,4.0,LM,2017,01/01/2020,5.75,159.0,23100.0
199564,Sergi Roberto,26,Spain,83,86,FC Barcelona,26500.0,170,Right,3.0,4.0,RB,2013,,5.833333333,150.0,56300.0
199572,C. Deac,32,Romania,70,70,,,0,Left,1.0,3.0,CM,2016,,5.833333333,163.0,4585.060806
199577,Sergi Gómez,26,Spain,78,83,Sevilla FC,11500.0,17,Right,1.0,2.0,LCB,2018,01/01/2022,6.083333333,170.0,25000.0
199594,Paco Montañés,31,Spain,71,71,CD Tenerife,2100.0,7,Right,1.0,3.0,LM,2017,01/01/2019,5.666666667,161.0,3300.0
199620,S. Payne,26,England,65,65,Bristol Rovers,600.0,3,Right,1.0,3.0,RS,2018,01/01/2020,5.916666667,163.0,1100.0
199633,M. Lowton,29,England,77,77,Burnley,6500.0,50,Right,1.0,2.0,RB,2015,01/01/2021,5.916666667,172.0,12400.0
199767,M. van Ginkel,25,Netherlands,79,80,Chelsea,14500.0,98,Right,2.0,3.0,CM,2013,01/01/2020,6.083333333,181.0,27900.0
199792,A. Christiansen,28,Denmark,73,73,Malmö FF,4000.0,7,Right,1.0,3.0,RCM,2018,01/01/2022,5.75,165.0,5200.0
199845,F. Acerbi,30,Italy,83,83,Lazio,19000.0,64,Left,2.0,3.0,CB,2018,,6.333333333,194.0,32300.0
199915,L. Dunk,26,England,78,81,Brighton & Hove Albion,11000.0,46,Right,1.0,2.0,LCB,2010,01/01/2023,6.333333333,194.0,21700.0
199917,J. Forster-Caskey,24,England,67,74,Charlton Athletic,1100.0,4,Left,1.0,3.0,CM,2017,01/01/2019,5.833333333,141.0,2100.0
199940,J. Cuevas,30,Argentina,72,72,CD Everton de Viña del Mar,2900.0,4,Left,1.0,3.0,RW,2017,01/01/2018,5.25,139.0,4000.0
199960,J. Paterson,26,England,71,72,Bristol City,2800.0,26,Right,1.0,3.0,LM,2016,01/01/2021,5.75,148.0,5500.0
199987,J. Cillessen,29,Netherlands,82,84,FC Barcelona,18000.0,135,Right,3.0,1.0,GK,2016,01/01/2021,6.083333333,183.0,38300.0
200145,Casemiro,26,Brazil,88,90,Real Madrid,59500.0,285,Right,3.0,2.0,CDM,2013,01/01/2021,6.083333333,185.0,126400.0
200215,S. Rode,27,Germany,76,77,Borussia Dortmund,7500.0,40,Right,2.0,3.0,CDM,2016,01/01/2020,5.833333333,165.0,13300.0
200316,T. Horn,25,Germany,83,87,1. FC Köln,24000.0,25,Left,2.0,1.0,GK,2011,,6.333333333,198.0,37800.0
200408,B. Gibson,25,England,74,80,Burnley,6500.0,37,Left,1.0,2.0,CB,2018,01/01/2022,6.083333333,172.0,13700.0
200454,Paco Alcácer,24,Spain,81,85,Borussia Dortmund,23500.0,59,Right,2.0,3.0,ST,2018,01/01/2023,5.75,159.0,41700.0
200466,V. Eicher,27,Germany,67,69,1. FC Heidenheim 1846,625.0,4,Left,1.0,1.0,GK,2017,01/01/2020,6.25,187.0,1000.0
200466,V. Eicher,27,Germany,67,69,FC Heidenheim 1846,625.0,4,Left,1.0,1.0,GK,2017,01/01/2020,6.25,187.0,1000.0
200478,J. Hendrick,26,Republic of Ireland,75,77,Burnley,8000.0,46,Right,1.0,3.0,CM,2016,01/01/2019,6.0,185.0,15800.0
200529,N. Chadli,28,Belgium,78,78,AS Monaco,10500.0,66,Right,2.0,4.0,LM,2018,01/01/2021,6.166666667,187.0,20000.0
200610,K. Volland,25,Germany,81,83,Bayer 04 Leverkusen,22000.0,76,Left,2.0,3.0,ST,2016,01/01/2021,5.833333333,187.0,39100.0
200630,J. Forrest,26,Scotland,76,76,Celtic,8500.0,48,Right,1.0,4.0,RM,2009,01/01/2022,5.75,170.0,15300.0
200647,J. Iličić,30,Slovenia,81,81,Atalanta,17000.0,41,Left,3.0,4.0,CAM,2017,01/01/2021,6.25,174.0,28900.0
200714,H. Hope,24,Barbados,60,65,Carlisle United,280.0,2,Right,1.0,2.0,LS,2017,01/01/2019,5.833333333,168.0,511.0
200724,Nacho Fernández,28,Spain,83,85,Real Madrid,24500.0,180,Right,2.0,2.0,CB,2010,01/01/2021,5.916666667,168.0,52100.0
200752,Juan Jesus,27,Brazil,77,77,Roma,7500.0,51,Left,2.0,2.0,CB,2012,01/01/2020,6.083333333,183.0,12800.0
200841,C. Jenkinson,26,England,69,71,Arsenal,1000.0,34,Right,2.0,3.0,RB,2011,01/01/2020,6.083333333,170.0,2000.0
200888,Danilo Pereira,26,Portugal,83,86,FC Porto,27000.0,21,Right,3.0,3.0,CDM,2015,01/01/2022,6.166666667,183.0,56000.0
200911,B. Stancu,31,Romania,73,73,Bursaspor,3600.0,16,Right,1.0,3.0,ST,2017,01/01/2019,6.0,165.0,7200.0
200930,L. Tremolada,26,Italy,70,71,Brescia,2100.0,3,Left,1.0,3.0,CAM,2018,01/01/2021,6.083333333,172.0,3400.0
200953,C. Hemlein,27,Germany,66,66,1. FC Kaiserslautern,675.0,2,Right,1.0,3.0,RM,2018,01/01/2020,5.916666667,174.0,979.0
200954,D. Thomalla,25,Germany,66,69,1. FC Heidenheim 1846,825.0,4,Right,1.0,3.0,ST,2016,01/01/2020,6.083333333,165.0,1300.0
201013,L. Teodorczyk,27,Poland,76,77,Udinese,9000.0,28,Right,2.0,3.0,ST,2018,01/01/2022,6.166666667,190.0,16900.0
201025,G. Bussmann,27,France,73,73,1. FSV Mainz 05,3300.0,20,Left,1.0,2.0,LB,2015,01/01/2019,6.0,174.0,5900.0
201042,D. Sidibé,25,France,79,80,AS Monaco,12000.0,61,Right,2.0,3.0,RB,2016,01/01/2022,6.0,179.0,23700.0
201122,T. Kalas,25,Czech Republic,72,76,Bristol City,3400.0,26,Right,1.0,2.0,LCB,2010,01/01/2021,6.0,176.0,6700.0
201139,I. Strinić,30,Croatia,74,74,Milan,4100.0,56,Left,2.0,3.0,LB,2018,01/01/2021,6.083333333,172.0,6900.0
201144,M. Badelj,29,Croatia,80,80,Lazio,11500.0,53,Right,2.0,3.0,CDM,2018,01/01/2022,6.083333333,176.0,19600.0
201153,Morata,25,Spain,82,85,Chelsea,28500.0,135,Right,3.0,3.0,ST,2017,01/01/2022,6.166666667,187.0,54900.0
201155,R. Morrison,25,England,76,79,Lazio,9500.0,40,Right,1.0,3.0,CAM,2015,01/01/2019,5.75,157.0,16900.0
201179,A. Donnarumma,27,Italy,66,67,Milan,500.0,15,Right,1.0,1.0,GK,2017,01/01/2021,6.333333333,212.0,888.0
201212,A. Thompson,25,Northern Ireland,65,68,Bury,575.0,4,Right,1.0,2.0,CB,2017,01/01/2020,6.0,172.0,1000.0
201219,D. Giorico,26,Italy,64,66,Carpi,525.0,1,Right,1.0,3.0,CM,2017,01/01/2021,5.833333333,154.0,853.0
201266,K. Kusk,26,Denmark,72,72,Aalborg BK,3300.0,11,Left,1.0,3.0,RM,2018,01/01/2022,5.916666667,148.0,4200.0
201290,R. Žulj,26,Austria,72,74,1. FC Union Berlin,3800.0,25,Right,1.0,3.0,CF,2016,30/06/2019,6.166666667,196.0,4585.060806
201342,F. Sørensen,26,Denmark,73,76,1. FC Köln,4200.0,16,Right,1.0,2.0,CB,2015,01/01/2021,6.333333333,194.0,6500.0
201346,L. Boyce,27,Northern Ireland,70,71,Burton Albion,2100.0,7,Right,1.0,3.0,ST,2017,01/01/2020,6.0,165.0,3800.0
201374,Fernández,28,Spain,69,69,Córdoba CF,825.0,5,Right,1.0,2.0,RB,2017,01/01/2021,5.583333333,143.0,1300.0
201399,M. Icardi,25,Argentina,87,90,Inter,64500.0,130,Right,3.0,3.0,ST,2013,01/01/2021,5.916666667,165.0,114500.0
201400,Rafinha,25,Brazil,82,87,FC Barcelona,29500.0,165,Left,2.0,4.0,CAM,2013,01/01/2020,5.75,157.0,62700.0
201401,Campabadal,25,Spain,68,73,CD Lugo,975.0,4,Right,1.0,2.0,RB,2017,01/01/2019,6.0,170.0,1600.0
201510,L. Kurzawa,25,France,79,82,Paris Saint-Germain,13000.0,68,Left,2.0,4.0,LB,2015,01/01/2020,6.0,168.0,25000.0
201535,R. Varane,25,France,86,91,Real Madrid,50000.0,210,Right,3.0,2.0,RCB,2011,01/01/2022,6.25,179.0,106300.0
201572,M. Korhut,29,Hungary,71,71,,,0,Left,1.0,3.0,LB,2016,,5.916666667,168.0,4585.060806
201621,B. Baráth,26,Hungary,67,69,,,0,Right,1.0,2.0,RB,2016,,6.166666667,165.0,4585.060806
201698,M. Pátkai,30,Hungary,70,70,,,0,Right,1.0,3.0,CDM,2016,,5.666666667,141.0,4585.060806
201707,A. Fiola,28,Hungary,72,72,,,0,Right,1.0,2.0,RB,2016,,6.0,154.0,4585.060806
201714,D. Böde,31,Hungary,70,70,,,0,Right,1.0,2.0,ST,2016,,6.25,187.0,4585.060806
201751,I. Kovács,26,Hungary,73,74,,,0,Right,1.0,3.0,CAM,2016,,5.666666667,143.0,4585.060806
201862,M. Rojo,28,Argentina,79,79,Manchester United,10000.0,115,Left,3.0,3.0,CB,2014,01/01/2021,6.166666667,176.0,18500.0
201884,R. Brady,26,Republic of Ireland,77,78,Burnley,10500.0,52,Left,1.0,4.0,LWB,2017,01/01/2020,5.833333333,170.0,20700.0
201886,S. Xulu,26,South Africa,68,70,,,0,Right,1.0,2.0,CB,2016,,6.166666667,168.0,4585.060806
201893,Recio,27,Spain,76,79,CD Leganés,8000.0,26,Right,1.0,3.0,CM,2018,01/01/2022,6.0,163.0,
201921,N. Ajose,26,England,64,64,Charlton Athletic,500.0,3,Right,1.0,2.0,ST,2016,01/01/2019,5.666666667,172.0,875.0
201925,K. Kraus,25,Germany,69,72,1. FC Kaiserslautern,1100.0,3,Right,1.0,2.0,RCB,2018,01/01/2021,6.25,201.0,1700.0
201936,Kim Jin Hyeon,30,Korea Republic,69,69,Cerezo Osaka,675.0,3,Right,1.0,1.0,GK,2009,01/01/2022,6.333333333,172.0,844.0
201942,Roberto Firmino,26,Brazil,86,87,Liverpool,53000.0,195,Right,3.0,4.0,CAM,2015,01/01/2023,5.916666667,168.0,104700.0
201986,R. Atassi,27,Morocco,64,67,AS Béziers,450.0,1,Left,1.0,2.0,LCB,2013,01/01/2022,6.0,179.0,821.0
202024,R. Freuler,26,Switzerland,76,77,Atalanta,9000.0,26,Right,2.0,3.0,RDM,2016,01/01/2019,5.916666667,170.0,16000.0
202084,E. Jelenič,25,Slovenia,69,70,Carpi,1200.0,2,Right,1.0,3.0,RM,2017,01/01/2020,5.916666667,163.0,2000.0
202125,J. Bonham,24,Republic of Ireland,61,67,Bristol Rovers,250.0,4,Right,1.0,1.0,GK,2016,30/06/2019,6.333333333,209.0,4585.060806
202161,F. Concas,31,Italy,67,67,Carpi,675.0,2,Right,1.0,3.0,RM,2016,01/01/2019,5.833333333,137.0,1000.0
202166,J. Draxler,24,Germany,83,86,Paris Saint-Germain,32500.0,91,Right,3.0,4.0,CM,2017,01/01/2021,6.166666667,170.0,62600.0
202207,G. Ivanov,30,Bulgaria,64,64,,,0,Right,1.0,2.0,CAM,2016,,5.833333333,154.0,4585.060806
202225,B. Añor,30,Venezuela,64,64,,,0,Left,1.0,3.0,LM,2016,,5.916666667,161.0,4585.060806
202271,A. Gogia,26,Germany,71,72,1. FC Union Berlin,2800.0,21,Right,1.0,4.0,RW,2017,01/01/2021,5.833333333,159.0,4700.0
202276,S. Zoller,27,Germany,73,73,1. FC Köln,4300.0,19,Right,1.0,3.0,ST,2014,01/01/2020,5.833333333,154.0,6400.0
202371,T. Meunier,26,Belgium,82,83,Paris Saint-Germain,21000.0,87,Right,2.0,3.0,RM,2016,01/01/2020,6.25,198.0,40400.0
202410,Serantes,28,Spain,75,77,CD Leganés,5500.0,21,Right,1.0,1.0,GK,2015,01/01/2020,6.0,159.0,12000.0
202482,A. Rodman,31,England,65,65,Bristol Rovers,475.0,3,Right,1.0,3.0,RM,2018,01/01/2020,6.166666667,176.0,831.0
202489,D. Bisoli,24,Italy,69,73,Brescia,1300.0,2,Right,1.0,3.0,CAM,2017,01/01/2021,5.916666667,159.0,2200.0
202493,Aleix Vidal,28,Spain,77,77,Sevilla FC,7000.0,17,Right,2.0,4.0,RB,2018,01/01/2022,5.833333333,154.0,14700.0
202515,Jesé,25,Spain,76,79,Paris Saint-Germain,9500.0,59,Right,2.0,4.0,LM,2016,01/01/2021,5.833333333,159.0,18300.0
202539,L. Griffiths,27,Scotland,74,74,Celtic,6000.0,46,Left,1.0,3.0,ST,2014,01/01/2022,5.75,170.0,10800.0
202630,A. Kochenkov,31,Russia,68,68,Lokomotiv Moscow,550.0,1,Right,1.0,1.0,GK,2015,01/01/2019,6.416666667,183.0,1200.0
202651,Suso,24,Spain,83,86,Milan,33000.0,115,Left,3.0,4.0,RW,2015,01/01/2022,5.75,154.0,58600.0
202652,R. Sterling,23,England,86,89,Manchester City,56500.0,195,Right,3.0,4.0,RW,2015,01/01/2023,5.583333333,152.0,108800.0
202676,A. Taggart,25,Australia,68,71,Brisbane Roar,1100.0,3,Right,1.0,3.0,ST,2018,01/01/2020,6.0,152.0,1500.0
202695,J. Tarkowski,25,England,80,83,Burnley,15500.0,56,Right,1.0,2.0,RCB,2016,01/01/2022,6.333333333,179.0,30600.0
202728,D. Bowles,26,Australia,64,65,Brisbane Roar,450.0,2,Right,1.0,2.0,CB,2014,01/01/2019,6.166666667,185.0,596.0
202756,N. Bodurov,32,Bulgaria,69,69,,,0,Right,1.0,2.0,LCB,2016,,5.916666667,163.0,4585.060806
202811,E. Martínez,25,Argentina,72,77,Arsenal,3000.0,40,Right,1.0,1.0,GK,2010,01/01/2020,6.333333333,187.0,5800.0
202841,J. Carroll,26,Republic of Ireland,60,61,Cambridge United,200.0,2,Left,1.0,2.0,LB,2017,01/01/2019,6.0,172.0,365.0
202855,Tan Long,30,China PR,68,68,Changchun Yatai FC,850.0,5,Right,1.0,3.0,LM,2017,01/01/2019,6.083333333,165.0,1800.0
202857,K. Bellarabi,28,Germany,81,81,Bayer 04 Leverkusen,18000.0,76,Right,3.0,4.0,RM,2011,01/01/2021,6.0,179.0,30600.0
202873,K. Müller,27,Germany,71,72,1. FC Heidenheim 1846,1800.0,7,Right,1.0,1.0,GK,2015,01/01/2020,6.25,198.0,3000.0
202884,L. Spinazzola,25,Italy,77,80,Juventus,11000.0,80,Right,2.0,3.0,LM,2010,01/01/2022,6.083333333,165.0,19000.0
202915,Quintanilla,27,Spain,67,69,Córdoba CF,750.0,3,Right,1.0,2.0,RCB,2018,01/01/2020,6.0,174.0,1200.0
203038,Lucas Piazon,24,Brazil,72,77,Chelsea,4200.0,55,Right,1.0,3.0,RW,2012,01/01/2020,6.0,161.0,8000.0
203145,G. Taft,24,England,61,63,Cambridge United,260.0,2,Left,1.0,2.0,LCB,2018,01/01/2020,6.25,163.0,475.0
203173,Noguera,28,Spain,69,69,CD Numancia,1100.0,6,Right,1.0,3.0,RM,2018,01/01/2020,5.75,159.0,1700.0
203216,Héctor,27,Spain,69,70,CD Tenerife,975.0,5,Left,1.0,3.0,LB,2018,01/01/2019,5.583333333,150.0,1600.0
203239,Caio Secco,27,Brazil,73,75,CD Feirense,3200.0,8,Right,1.0,1.0,GK,2017,01/01/2019,6.333333333,194.0,7000.0
203297,Cidinho,25,Brazil,64,69,AS Béziers,600.0,1,Right,1.0,3.0,CAM,2017,01/01/2022,5.583333333,139.0,1100.0
